function,version,bleu4,exact_match,codebert_sim
"noise2d(int256,int256)_v0.8.7___345",0.8.7,0.0005,0,0.9503
removeLimits()_v39_v0.8.18___346,0.8.18,0.424,0,0.9823
setMinter(address)_v2_v0.8.0___347,0.8.0,0.0,0,0.9504
isExcludedFromFee(address)_v0.8.12___348,0.8.12,0.4172,0,0.998
withdraw(uint256)_v13_v0.8.0___349,0.8.0,0.0,0,0.9938
setMintPrice(uint256)_v0.8.13___350,0.8.13,1.0,1,1.0
initializeOwnable(address)_v0.8.4___351,0.8.4,0.3662,0,0.9933
setMaxWalletLimit(uint256)_v0.8.10___352,0.8.10,0.0,0,0.9849
getDecimalsOfAddress(address)_v0.8.0___353,0.8.0,0.0,0,0.9943
setAllowListActive(bool)_v0.8.13___354,0.8.13,0.0,0,0.9965
getPaused()_v0.8.3___355,0.8.3,0.7825,0,0.9983
getBalance(address)_v0.8.16___356,0.8.16,0.0,0,0.9956
getToken()_v0.8.0___357,0.8.0,0.4671,0,0.9963
updateRewardsWallet(address)_v0.8.9___358,0.8.9,0.0,0,0.9882
"getOwnerStatsTable(address,uint256,uint256,bool)_v0.8.7___359",0.8.7,0.0,0,0.9519
"recollateralizeAmount(uint256,uint256,uint256)_v2_v0.8.0___360",0.8.0,0.0,0,0.951
setMaxTxn(uint256)_v0.8.0___361,0.8.0,0.0,0,0.988
getPriceUsdc(address)_v0.8.12___362,0.8.12,0.4833,0,0.9889
"increaseAllowance(address,uint256)_v138_v0.8.17___363",0.8.17,0.2152,0,0.9915
MaxWallet(uint256)_v0.8.9___364,0.8.9,0.0,0,0.9969
setExcludeFromAll(address)_v0.8.16___365,0.8.16,0.0,0,0.9893
updateDefaultBPSFee(uint256)_v0.8.0___366,0.8.0,0.0,0,0.9923
ownerOf(uint256)_v0.8.17___367,0.8.17,0.0,0,0.9927
getSeed()_v0.8.11___368,0.8.11,0.0,0,0.9933
"updateSellFees(uint256,uint256,uint256)_v832_v0.8.10___369",0.8.10,0.8624,0,1.0
getRiskLevel(address)_v0.8.6___370,0.8.6,0.0,0,0.9686
openTrading()_v669_v0.8.0___371,0.8.0,0.8492,0,0.9973
"updateBuyFees(uint256,uint256,uint256)_v51_v0.8.13___372",0.8.13,0.3071,0,0.999
setAvgMiningEfficiency(uint256)_v0.8.0___373,0.8.0,0.1707,0,0.9914
"excludeFromMaxTransaction(address,bool)_v101_v0.8.17___374",0.8.17,0.0,0,0.9916
owner()_v717_v0.8.7___375,0.8.7,0.0,0,0.9555
openTrading()_v597_v0.8.0___376,0.8.0,0.7094,0,0.9973
setMinter(address)_v2_v0.8.11___377,0.8.11,0.2627,0,0.9781
depositContracts(uint256)_v0.8.0___378,0.8.0,0.0,0,0.9459
"updateSellFees(uint256,uint256,uint256,uint256)_v2_v0.8.15___379",0.8.15,0.3421,0,0.9858
updateMaxWalletAmount(uint256)_v45_v0.8.10___380,0.8.10,0.7091,0,0.9999
setWalletLimit(uint256)_v70_v0.8.5___381,0.8.5,0.0,0,0.9805
"transfers(address,address,uint256)_v0.8.13___382",0.8.13,0.0,0,0.9799
buyTax()_v0.8.10___383,0.8.10,0.0,0,0.9745
updateMaxWalletAmount(uint256)_v339_v0.8.9___384,0.8.9,0.8096,0,0.9999
openTrading()_v2201_v0.8.4___385,0.8.4,0.1085,0,0.9732
"decreaseAllowance(address,uint256)_v41_v0.8.9___386",0.8.9,0.0,0,0.981
openTrading()_v345_v0.8.0___387,0.8.0,0.8492,0,0.9976
mintIncentive(address)_v0.8.1___388,0.8.1,0.0,0,0.9605
totalDividendsDistributed()_v16_v0.8.15___389,0.8.15,0.0,0,0.9622
unstake(uint256)_v6_v0.8.0___390,0.8.0,0.0,0,0.9059
openTrading()_v393_v0.8.4___391,0.8.4,0.0,0,0.9797
openTrading()_v266_v0.8.4___392,0.8.4,0.0,0,0.9934
buyToken()_v3_v0.8.6___393,0.8.6,0.0136,0,0.9303
"setMax(uint256,uint256)_v0.8.17___394",0.8.17,0.0,0,0.9799
"setFeeReceivers(address,address,address,address)_v7_v0.8.12___395",0.8.12,0.0,0,0.9689
setSellFee(uint256)_v4_v0.8.7___396,0.8.7,0.261,0,0.9937
forward(uint256)_v0.8.11___397,0.8.11,0.2033,0,0.9788
"setFees(uint256,uint256)_v115_v0.8.10___398",0.8.10,0.0,0,0.9897
"mint(address,uint256)_v4_v0.8.19___399",0.8.19,0.0,0,0.9901
fetchImplAddress(uint256)_v0.8.0___400,0.8.0,0.0,0,0.9286
getDivisors()_v0.8.0___401,0.8.0,0.0,0,0.9919
"setBurner(address,bool)_v2_v0.8.17___402",0.8.17,0.0,0,0.9951
enableTrading()_v594_v0.8.9___403,0.8.9,0.5735,0,0.9977
withdraw()_v10_v0.8.0___404,0.8.0,0.0,0,0.9904
"getTokensOwed(uint256,address,address)_v0.8.4___405",0.8.4,0.0,0,0.9711
withdrawAll()_v18_v0.8.0___406,0.8.0,0.0,0,0.9937
setDepositFeeRate(uint256)_v0.8.4___407,0.8.4,0.0,0,0.9925
expand(uint256)_v0.8.9___408,0.8.9,0.0,0,0.9791
getSiteInfo()_v0.8.13___409,0.8.13,0.3176,0,0.9796
withdraw()_v193_v0.8.0___410,0.8.0,0.0,0,0.9373
"updateJumpRateModel(uint256,uint256,uint256,uint256)_v0.8.0___411",0.8.0,0.0,0,0.9645
setDestroyFeePercent(uint256)_v0.8.6___412,0.8.6,0.0,0,0.9809
"updateSellFees(uint256,uint256,uint256)_v13_v0.8.9___413",0.8.9,0.5153,0,0.9998
releaseTokens(address)_v2_v0.8.11___414,0.8.11,0.0,0,0.9398
updateFeeReceiver(address)_v0.8.13___415,0.8.13,0.0,0,0.9532
"depositToken(address,uint128)_v0.8.7___416",0.8.7,0.0239,0,0.9148
setFeeRate(uint256)_v3_v0.8.16___417,0.8.16,0.0,0,0.9751
"updateBuyFees(uint256,uint256,uint256)_v3_v0.8.19___418",0.8.19,0.6885,0,0.9905
requestUpgrade(address)_v3_v0.8.0___419,0.8.0,0.0,0,0.9426
renounceOwnership()_v5966_v0.8.4___420,0.8.4,0.7733,0,0.9977
enableTrading()_v2_v0.8.16___421,0.8.16,0.2469,0,0.9981
setTaxFeePercent(uint256)_v0.8.17___422,0.8.17,0.2024,0,0.9952
tokenURI(uint256)_v132_v0.8.17___423,0.8.17,0.1458,0,0.9614
isExcludedFromReward(address)_v4_v0.8.6___424,0.8.6,0.5348,0,0.9985
setBuyTax(uint256)_v0.8.19___425,0.8.19,0.0,0,0.9935
mint()_v10_v0.8.7___426,0.8.7,0.1106,0,0.9929
unLockedBalanceOf(address)_v0.8.4___427,0.8.4,0.8071,0,0.9995
freeMint()_v2_v0.8.16___428,0.8.16,0.0,0,0.9751
updateMarketingAddress(address)_v0.8.16___429,0.8.16,0.0,0,0.9826
toggleTax()_v0.8.9___430,0.8.9,0.0,0,0.9734
"rescueERC20(address,address,uint256)_v0.8.13___431",0.8.13,0.0,0,0.9906
getApproved(uint256)_v126_v0.8.7___432,0.8.7,0.0,0,0.9853
getWallets()_v3_v0.8.15___433,0.8.15,0.0,0,0.9672
get()_v0.8.3___434,0.8.3,0.4227,0,0.9864
depositETH()_v0.8.15___435,0.8.15,0.0,0,0.9051
"updateSellFees(uint256,uint256,uint256,uint256,uint256,uint256)_v29_v0.8.9___436",0.8.9,0.8988,0,0.9988
getUserHashResult(address)_v0.8.0___437,0.8.0,0.0,0,0.9274
calcSendamount(uint256)_v0.8.17___438,0.8.17,0.0,0,0.9487
reduceFee(uint256)_v142_v0.8.17___439,0.8.17,0.5,0,0.9988
setMarketingWallet(address)_v39_v0.8.13___440,0.8.13,0.0,0,0.9912
excludeFromReward(address)_v7_v0.8.4___441,0.8.4,0.1041,0,0.9784
"setPeriods(uint256,uint256,uint256)_v0.8.13___442",0.8.13,0.0,0,0.987
acceptOwnership()_v48_v0.8.0___443,0.8.0,0.6238,0,0.9994
liftMaxTx(uint256)_v0.8.13___444,0.8.13,0.0,0,0.9716
setBaseUri(string)_v2_v0.8.0___445,0.8.0,0.4833,0,0.9981
setprice(uint256)_v0.8.0___446,0.8.0,0.0,0,0.9928
balanceOfTotal(address)_v0.8.17___447,0.8.17,0.0,0,0.9934
mint()_v44_v0.8.4___448,0.8.4,0.0473,0,0.9684
checkRewards(address)_v0.8.7___449,0.8.7,0.0,0,0.994
"post(string,string)_v0.8.0___450",0.8.0,0.0,0,0.9154
"ExcludeAccountFromFees(address,bool)_v3_v0.8.17___451",0.8.17,0.1827,0,0.9889
registry()_v2_v0.8.4___452,0.8.4,0.6432,0,0.9947
ClaimReward()_v0.8.13___453,0.8.13,0.0,0,0.967
transferOwnership(address)_v55_v0.8.19___454,0.8.19,0.3526,0,0.9856
changeOwner(address)_v36_v0.8.0___455,0.8.0,0.658,0,0.9988
"setMaxWalletSize(uint256,uint256)_v0.8.10___456",0.8.10,0.0,0,0.9712
setMarketingWallet(address)_v32_v0.8.4___457,0.8.4,0.0,0,0.9939
"addLiquidity(address,address,uint256,uint256,uint256,uint256,address,uint256)_v0.8.17___458",0.8.17,0.269,0,0.9753
"claimNFT(address,uint256)_v0.8.10___459",0.8.10,0.0,0,0.9725
upgradeTo(address)_v2_v0.8.0___460,0.8.0,0.0,0,0.98
delBot(address)_v12_v0.8.13___461,0.8.13,0.0,0,0.9976
withdraw()_v67_v0.8.4___462,0.8.4,0.0,0,0.9827
"cancelListing(address,uint256)_v0.8.0___463",0.8.0,0.0,0,0.99
isSniper(address)_v15_v0.8.4___464,0.8.4,0.5877,0,0.9999
set_Max_Wallet_Percent(uint256)_v0.8.4___465,0.8.4,0.0,0,0.9888
updateUniswapV2Router(address)_v0.8.9___466,0.8.9,0.3665,0,0.9965
manualsend()_v3_v0.8.14___467,0.8.14,0.5923,0,0.9991
"withdraw(uint256,uint256,uint256,bytes32,bytes32,uint8)_v0.8.0___468",0.8.0,0.0,0,0.9661
setMarket(address)_v0.8.0___469,0.8.0,0.3901,0,0.9797
openTrading()_v548_v0.8.0___470,0.8.0,0.8492,0,0.9983
disrupt_undead()_v0.8.7___471,0.8.7,0.0,0,0.9257
toString(uint256)_v0.8.17___472,0.8.17,0.0901,0,0.9304
run()_v3_v0.8.0___473,0.8.0,0.002,0,0.9335
setMaxWalletSize(uint256)_v482_v0.8.9___474,0.8.9,0.3131,0,0.9934
openTrading()_v270_v0.8.0___475,0.8.0,0.8492,0,0.9982
"setFeeReceiver(address,address)_v8_v0.8.5___476",0.8.5,0.3563,0,0.992
balanceOfAccount(address)_v0.8.0___477,0.8.0,0.0308,0,0.9583
priceAggregator()_v0.8.19___478,0.8.19,0.0,0,0.9879
"getCommission(address,uint256,uint256)_v0.8.2___479",0.8.2,0.0,0,0.9872
changeOwner(address)_v0.8.4___480,0.8.4,0.0,0,0.9953
updateMarketingWallet(address)_v70_v0.8.17___481,0.8.17,0.1816,0,0.9956
deposit()_v2_v0.8.16___482,0.8.16,0.0,0,0.858
openTrading()_v382_v0.8.0___483,0.8.0,0.8492,0,0.9979
depositAll()_v2_v0.8.13___484,0.8.13,0.0,0,0.9608
totalDividendsDistributed()_v6_v0.8.15___485,0.8.15,0.4273,0,0.9864
isOwner(address)_v14_v0.8.14___486,0.8.14,0.3327,0,0.9978
enableTrading()_v874_v0.8.10___487,0.8.10,0.4868,0,0.9957
setLpFee(uint256)_v0.8.0___488,0.8.0,0.0,0,0.9919
enableTrading()_v343_v0.8.9___489,0.8.9,0.1198,0,0.9732
"setSwapSettings(bool,uint256,uint256)_v0.8.0___490",0.8.0,0.271,0,0.987
redemptionPrice()_v0.8.4___491,0.8.4,0.0,0,0.9551
Initialize()_v0.8.9___492,0.8.9,0.0,0,0.9553
enableTrading()_v487_v0.8.10___493,0.8.10,0.5039,0,0.9964
forceUnstake(uint256)_v2_v0.8.7___494,0.8.7,0.0,0,0.9813
tradingStatus(bool)_v40_v0.8.7___495,0.8.7,0.582,0,0.9928
"swapBack(address,uint256,uint256,uint256)_v2_v0.8.0___496",0.8.0,0.0,0,0.9899
deposit(uint256)_v15_v0.8.0___497,0.8.0,0.0737,0,0.9867
pauseCreator(address)_v0.8.0___498,0.8.0,0.0,0,0.959
unlock()_v13_v0.8.4___499,0.8.4,0.0,0,0.9847
setBuyBackEnabled(bool)_v0.8.8___500,0.8.8,0.3216,0,0.9932
getApproved(uint256)_v0.8.18___501,0.8.18,0.0,0,0.9664
setTeamFee(uint256)_v9_v0.8.10___502,0.8.10,0.1754,0,0.9898
setNFTPrice(uint256)_v0.8.0___503,0.8.0,0.3247,0,0.9945
lock(uint256)_v8_v0.8.9___504,0.8.9,0.0,0,0.9927
manualSwap()_v4_v0.8.11___505,0.8.11,0.1514,0,0.9814
setFriezaHour(bool)_v0.8.4___506,0.8.4,0.0,0,0.9616
destroyBlackFunds(address)_v2_v0.8.0___507,0.8.0,0.0,0,0.9868
withdrawERC20(address)_v0.8.6___508,0.8.6,0.0,0,0.995
"setFee(uint256,uint256,uint256,uint256)_v4_v0.8.15___509",0.8.15,0.1694,0,0.9862
cancelRequest(address)_v2_v0.8.0___510,0.8.0,0.0,0,0.9397
removeStrictTxLimit()_v201_v0.8.4___511,0.8.4,0.5779,0,0.9441
"setFee(uint256,uint256,uint256,uint256)_v24_v0.8.15___512",0.8.15,0.677,0,0.9989
"changeFees(uint256,uint256)_v2_v0.8.9___513",0.8.9,0.1654,0,0.9913
"lock(address,uint256,uint256)_v0.8.14___514",0.8.14,0.0,0,0.9622
addSyncPool(address)_v0.8.4___515,0.8.4,0.0,0,0.9823
sendFundsToWinner()_v3_v0.8.0___516,0.8.0,0.0,0,0.992
"setSwapBackSettings(bool,uint256,uint256,bool)_v0.8.13___517",0.8.13,0.1322,0,0.9943
accumulativeDividendOf(address)_v16_v0.8.0___518,0.8.0,1.0,1,0.9602
getCostMany(uint256)_v2_v0.8.7___519,0.8.7,0.0,0,0.968
claimRewards(uint256)_v0.8.0___520,0.8.0,0.0,0,0.9628
delBot(address)_v6_v0.8.17___521,0.8.17,0.0,0,0.9972
setMaxSlippagePercentageBasisPoints(uint256)_v0.8.0___522,0.8.0,0.0,0,0.9936
USER_DOMAIN_INFO(address)_v2_v0.8.6___523,0.8.6,0.0437,0,0.798
"getStakeAmount(address,uint256)_v0.8.4___524",0.8.4,0.1965,0,0.971
"newSubdomain(string,string,string,address,address)_v0.8.14___525",0.8.14,0.0,0,0.9775
setMaxTX(uint256)_v4_v0.8.11___526,0.8.11,0.0,0,0.994
votingDelay()_v0.8.13___527,0.8.13,0.0,0,0.9741
getCommonResults(uint256)_v0.8.4___528,0.8.4,0.0,0,0.7852
getReward()_v0.8.6___529,0.8.6,0.0,0,0.9827
withdraw(uint256)_v13_v0.8.13___530,0.8.13,0.0,0,0.9861
updateMarketingWallet(address)_v399_v0.8.10___531,0.8.10,0.0,0,0.9935
setBuyTax(uint256)_v5_v0.8.13___532,0.8.13,0.0,0,0.9943
setMaxTxnAmount(uint256)_v290_v0.8.9___533,0.8.9,0.2324,0,0.9944
"airdrop(address[],uint256[])_v0.8.7___534",0.8.7,0.19,0,0.9912
withdrawToken(address)_v6_v0.8.0___535,0.8.0,0.4888,0,0.9806
meowStuff()_v3_v0.8.7___536,0.8.7,0.0,0,0.9316
transferOwnership(address)_v125_v0.8.0___537,0.8.0,0.4407,0,0.9961
_setMaxHolding(uint8)_v0.8.4___538,0.8.4,0.0,0,0.9916
"initial(address,uint256)_v0.8.4___539",0.8.4,0.0,0,0.9794
manualsend()_v334_v0.8.17___540,0.8.17,0.4295,0,0.9983
"getNextInterestRate(uint256,uint256,uint256,uint256)_v0.8.6___541",0.8.6,0.0,0,0.963
getLineColor(uint256)_v0.8.7___542,0.8.7,0.0,0,0.9838
outstandingPayment(address)_v0.8.0___543,0.8.0,0.4172,0,0.9969
enableTrading()_v12_v0.8.9___544,0.8.9,0.1048,0,0.97
buyBackTokens(uint256)_v0.8.11___545,0.8.11,0.0,0,0.9733
emergencyWithdraw()_v2_v0.8.11___546,0.8.11,0.0,0,0.9263
contractURI()_v20_v0.8.4___547,0.8.4,0.5348,0,0.9644
"updateSellFees(uint256,uint256,uint256,uint256,uint256,uint256)_v20_v0.8.13___548",0.8.13,0.8309,0,0.9884
SwapContractToken()_v3_v0.8.17___549,0.8.17,0.0,0,0.9777
"withdraw(address,uint256)_v0.8.16___550",0.8.16,0.0,0,0.9767
"applyTerminateDoubleContract(uint256,uint8)_v0.8.0___551",0.8.0,0.0,0,0.9792
openTrading()_v5_v0.8.14___552,0.8.14,0.1456,0,0.9763
updateSupportUnitAdd(address)_v0.8.0___553,0.8.0,0.0,0,0.9834
"setSwapBackSettings(bool,uint256,uint256)_v2_v0.8.16___554",0.8.16,0.232,0,0.9924
updateSellFee(uint256)_v4_v0.8.4___555,0.8.4,0.4925,0,0.9991
"rescueTokens(address,address,uint256)_v0.8.4___556",0.8.4,0.214,0,0.9967
recharge(uint256)_v0.8.0___557,0.8.0,0.1001,0,0.9596
getPriceUsdc(address)_v0.8.11___558,0.8.11,0.4833,0,0.9917
"blacklistBot(address,bool)_v0.8.0___559",0.8.0,0.3265,0,0.9965
"lte(address,address)_v0.8.4___560",0.8.4,0.1703,0,0.9842
"withdrawFunds(address,uint256)_v2_v0.8.15___561",0.8.15,0.2434,0,0.9945
openTrading()_v461_v0.8.0___562,0.8.0,0.8492,0,0.9984
freeMint()_v71_v0.8.17___563,0.8.17,0.0,0,0.9815
setMaxTxAmount(uint256)_v15_v0.8.9___564,0.8.9,0.0,0,0.9811
setMaxClaimAmount(uint256)_v0.8.0___565,0.8.0,0.2631,0,0.9932
updatecharityWallet(address)_v0.8.17___566,0.8.17,0.0,0,0.9898
"updateBuyFees(uint256,uint256,uint256)_v263_v0.8.10___567",0.8.10,0.7607,0,0.9883
ownerOf(uint256)_v26_v0.8.13___568,0.8.13,0.5859,0,0.9977
openTrading()_v157_v0.8.0___569,0.8.0,0.8492,0,0.998
grantTeamFounderToken(address)_v0.8.0___570,0.8.0,0.0,0,0.9895
enableSwap()_v0.8.4___571,0.8.4,0.0,0,0.9283
registry()_v0.8.3___572,0.8.3,0.0,0,0.8564
getClaimWait()_v17_v0.8.13___573,0.8.13,0.377,0,0.9935
setRate(uint256)_v5_v0.8.0___574,0.8.0,0.0,0,0.9722
tokenByIndex(uint256)_v50_v0.8.0___575,0.8.0,0.5955,0,0.9973
ownerOf(uint256)_v2_v0.8.11___576,0.8.11,0.0,0,0.9953
getAccounts()_v0.8.1___577,0.8.1,0.0,0,0.9619
removeLimits()_v1426_v0.8.9___578,0.8.9,0.213,0,0.995
finishMinting()_v0.8.19___579,0.8.19,0.0,0,0.9949
"setTaxes(uint256,uint256,uint256,uint256)_v0.8.10___580",0.8.10,0.1605,0,0.9917
isWalletLocked(address)_v0.8.13___581,0.8.13,0.0,0,0.9571
addToBlackList(address[])_v0.8.9___582,0.8.9,0.3522,0,0.9968
withdrawAllFailedCredits()_v0.8.4___583,0.8.4,0.0,0,0.9824
transferOwnership(address)_v101_v0.8.0___584,0.8.0,0.0,0,0.9913
"changeFees(uint256,uint256,uint256,uint256,uint256,uint256)_v0.8.9___585",0.8.9,0.0,0,0.9812
getAirdrop(address)_v4_v0.8.4___586,0.8.4,0.0,0,0.9603
"setAutomatedMarketMakerPair(address,bool)_v17_v0.8.7___587",0.8.7,0.6534,0,0.9991
getCheckpointsLength()_v0.8.13___588,0.8.13,0.0,0,0.9566
setDaoPct(uint256)_v0.8.0___589,0.8.0,0.0,0,0.9823
buyTax(address)_v0.8.4___590,0.8.4,0.0,0,0.964
"changeFees(uint256,uint256)_v3_v0.8.4___591",0.8.4,0.2534,0,0.9966
"updateSellFees(uint256,uint256,uint256,uint256)_v8_v0.8.10___592",0.8.10,0.4,0,0.9966
"makeOrder(address,uint256,address,uint256)_v0.8.0___593",0.8.0,0.0,0,0.9079
"enableTrading(bool,uint256)_v0.8.12___594",0.8.12,0.0,0,0.9917
cashOut(address)_v0.8.0___595,0.8.0,0.0638,0,0.9844
getETHBalance()_v0.8.0___596,0.8.0,0.0,0,0.9833
"airdrop(address[],uint256[])_v59_v0.8.4___597",0.8.4,0.1286,0,0.9861
changeMaxTx(uint256)_v0.8.12___598,0.8.12,0.0,0,0.9891
removeApprovedOBO(address)_v0.8.16___599,0.8.16,0.0,0,0.988
"decreaseAllowance(address,uint256)_v1336_v0.8.0___600",0.8.0,0.1645,0,0.9751
setToken(address)_v0.8.16___601,0.8.16,0.0,0,0.9945
"setExcludeFromFee(address,bool)_v7_v0.8.4___602",0.8.4,0.0,0,0.992
setFeePeriod(uint256)_v0.8.4___603,0.8.4,0.0,0,0.9961
setMinSwapTokensThreshold(uint256)_v176_v0.8.15___604,0.8.15,0.0,0,0.9903
"tokens_for_bribe(address,address,address)_v4_v0.8.6___605",0.8.6,0.0,0,0.9307
"aggregate((address,bytes)_v2_v0.8.11___606",0.8.11,0.1173,0,0.9936
isContract(address)_v0.8.9___607,0.8.9,0.0376,0,0.9509
updateProxyTo(address)_v0.8.0___608,0.8.0,0.0,0,0.9745
checkRecentOsaisen()_v0.8.0___609,0.8.0,0.1821,0,0.9881
manualsend()_v38_v0.8.17___610,0.8.17,0.3983,0,0.9964
claim(uint32)_v2_v0.8.0___611,0.8.0,0.0,0,0.9861
setProxyOwner(address)_v0.8.16___612,0.8.16,0.0,0,0.9845
"initialize(address,address)_v0.8.13___613",0.8.13,0.0,0,0.9917
setBaseURI(string)_v3_v0.8.9___614,0.8.9,0.0,0,0.9956
"decreaseAllowance(address,uint256)_v597_v0.8.17___615",0.8.17,0.272,0,0.9837
openTrading()_v165_v0.8.0___616,0.8.0,0.8492,0,0.9984
unstake(uint256)_v2_v0.8.0___617,0.8.0,0.0,0,0.9801
increaseTotalSupply(uint256)_v0.8.7___618,0.8.7,0.0,0,0.9859
setToken(address)_v2_v0.8.15___619,0.8.15,0.0,0,0.9778
openTrading()_v427_v0.8.0___620,0.8.0,0.8492,0,0.9991
addLiquidity(uint8)_v0.8.0___621,0.8.0,0.0,0,0.9548
"mint(address,uint256)_v11_v0.8.0___622",0.8.0,0.0,0,0.9914
manualSend()_v240_v0.8.17___623,0.8.17,0.3955,0,0.9878
setUser(address)_v0.8.19___624,0.8.19,0.0,0,0.9846
"concentrated(address,address)_v5_v0.8.4___625",0.8.4,0.0,0,0.9897
getAccount(address)_v0.8.10___626,0.8.10,0.0,0,0.9415
getAllAvailableRewards(address)_v2_v0.8.7___627,0.8.7,0.0,0,0.9475
setFee(uint256)_v0.8.11___628,0.8.11,0.0,0,0.9921
"royaltyInfo(uint256,uint256)_v6_v0.8.12___629",0.8.12,0.2725,0,0.989
"FillTheWell(address,bool,bool,bool,uint256)_v0.8.0___630",0.8.0,0.0,0,0.9587
calculateBonusReflection(address)_v0.8.9___631,0.8.9,0.0,0,0.7905
"setFeeReceiver(address,address)_v6_v0.8.9___632",0.8.9,0.0,0,0.9903
getEnd()_v0.8.0___633,0.8.0,0.0,0,0.9613
"transfreFrom(address,address,uint256)_v0.8.2___634",0.8.2,0.0924,0,0.9911
"revokeOperatorByPartition(bytes32,address)_v0.8.7___635",0.8.7,0.1051,0,0.9274
owner()_v425_v0.8.12___636,0.8.12,0.4896,0,0.9983
getMinerList()_v0.8.0___637,0.8.0,0.0,0,0.9944
transferOwnership(address)_v1680_v0.8.0___638,0.8.0,0.1952,0,0.9825
buyTokens(uint128)_v0.8.0___639,0.8.0,0.0,0,0.9861
manualSwap()_v14_v0.8.19___640,0.8.19,0.214,0,0.9937
paused()_v80_v0.8.0___641,0.8.0,0.7109,0,0.9994
GetUserActiveEventCount(address)_v0.8.4___642,0.8.4,0.0971,0,0.9642
"setTaxFee(uint256,uint256)_v3_v0.8.4___643",0.8.4,0.0,0,0.9929
toggleSwap(bool)_v8_v0.8.11___644,0.8.11,0.5254,0,0.9983
setToken(address)_v18_v0.8.0___645,0.8.0,0.0,0,0.9943
"releaseFundsAfterDestroy(address,uint256)_v0.8.7___646",0.8.7,0.0,0,0.9765
tokensOfOwner(address)_v3_v0.8.0___647,0.8.0,0.1223,0,0.9839
"setFee(uint256,uint256,uint256,uint256)_v4123_v0.8.9___648",0.8.9,0.2749,0,0.9865
"checkGovernance(address,uint256)_v0.8.4___649",0.8.4,0.0,0,0.9698
setDuration(uint256)_v0.8.0___650,0.8.0,0.3799,0,0.9984
call(address)_v0.8.17___651,0.8.17,0.0,0,0.9831
"selfPermit(address,uint256,uint256,uint8,bytes32,bytes32)_v0.8.13___652",0.8.13,0.373,0,0.9881
updateLiquidityWallet(address)_v2_v0.8.0___653,0.8.0,0.0,0,0.9953
assetsAddresses()_v6_v0.8.2___654,0.8.2,0.0008,0,0.9192
toggleSale()_v4_v0.8.13___655,0.8.13,0.0,0,0.9985
renounceOwnership()_v841_v0.8.15___656,0.8.15,0.3207,0,0.9951
claimReward()_v0.8.4___657,0.8.4,0.0,0,0.9744
unfreezeAccount(address)_v2_v0.8.5___658,0.8.5,0.0,0,0.994
getEthBalance(address)_v3_v0.8.0___659,0.8.0,0.0,0,0.9966
manualsend()_v118_v0.8.17___660,0.8.17,0.0,0,0.9717
setBaseURI(string)_v16_v0.8.13___661,0.8.13,0.0,0,0.965
withdraw()_v18_v0.8.13___662,0.8.13,0.0,0,0.9801
reduceFee(uint256)_v577_v0.8.17___663,0.8.17,0.0,0,0.9957
owner()_v914_v0.8.10___664,0.8.10,0.0,0,0.959
isAddressWhitelisted(address)_v0.8.7___665,0.8.7,0.0,0,0.9241
setBuyFee(uint256)_v0.8.9___666,0.8.9,0.0,0,0.9897
getBlockhash(uint256)_v0.8.7___667,0.8.7,0.0,0,0.9938
withdraw(uint256)_v26_v0.8.0___668,0.8.0,0.0,0,0.9812
"rescueAnyBEP20Tokens(address,address,uint256)_v8_v0.8.7___669",0.8.7,1.0,1,1.0
"execute(address,uint256,bytes)_v7_v0.8.0___670",0.8.0,0.0,0,0.9597
setCharityAddress(address)_v0.8.7___671,0.8.7,0.0,0,0.9869
changeSymbol(string)_v0.8.13___672,0.8.13,0.0,0,0.9846
changeToken(address)_v0.8.9___673,0.8.9,0.0,0,0.9965
"withdrawNewToken(uint256,address)_v0.8.6___674",0.8.6,0.0,0,0.9946
getSenderAddress()_v0.8.15___675,0.8.15,0.0,0,0.9944
exists(uint256)_v0.8.0___676,0.8.0,0.2486,0,0.9939
removeController(address)_v6_v0.8.0___677,0.8.0,0.0,0,0.8471
removeFromBlackList(address)_v0.8.7___678,0.8.7,0.0,0,0.9882
claim(uint256)_v4_v0.8.11___679,0.8.11,0.0,0,0.9646
startTrade()_v8_v0.8.17___680,0.8.17,0.1143,0,0.9362
Deed_LawnHero()_v0.8.1___681,0.8.1,0.4833,0,0.9755
defaultMetadata()_v0.8.6___682,0.8.6,0.0,0,0.9666
walletOfOwner(address)_v0.8.4___683,0.8.4,0.3357,0,0.9902
withdraw()_v3_v0.8.3___684,0.8.3,0.0,0,0.9849
openTrading()_v110_v0.8.10___685,0.8.10,0.1727,0,0.9926
mint(uint256)_v2_v0.8.13___686,0.8.13,0.0,0,0.9895
"updateBuyFees(uint256,uint256,uint256)_v278_v0.8.10___687",0.8.10,0.8624,0,1.0
setBaseReward(uint256)_v0.8.0___688,0.8.0,0.5254,0,0.9998
setProvenanceHash(string)_v0.8.0___689,0.8.0,0.0,0,0.9957
"decreaseAllowance(address,uint256)_v69_v0.8.12___690",0.8.12,0.9299,0,0.9999
excludeAccount(address)_v12_v0.8.4___691,0.8.4,0.1012,0,0.9821
sync()_v0.8.11___692,0.8.11,0.0,0,0.9929
"redeemUnderlyingFor(address,address,uint256)_v0.8.0___693",0.8.0,0.0,0,0.9872
mint(uint256)_v36_v0.8.17___694,0.8.17,0.0966,0,0.9878
