function,version,bleu4,exact_match,normalized_match
"rescueToken(address,address)_v4_v0.8.0___1177",0.8.0,0.0,0,0
transferOwnership(address)_v1831_v0.8.4___1178,0.8.4,0.2645,0,0
Claim()_v2_v0.8.17___1179,0.8.17,0.0363,0,0
updateDevWallet(address)_v167_v0.8.9___1180,0.8.9,0.2744,0,0
setToken(address)_v0.8.4___1181,0.8.4,0.0,0,0
finish()_v0.8.11___1182,0.8.11,0.0,0,0
pairCodeHash()_v0.8.18___1183,0.8.18,0.163,0,0
sign()_v0.8.1___1184,0.8.1,0.0,0,0
openTrading()_v2993_v0.8.4___1185,0.8.4,0.1523,0,0
gameItemArtifact(uint256)_v0.8.6___1186,0.8.6,0.496,0,0
updateBuyFee(uint256)_v3_v0.8.15___1187,0.8.15,0.4718,0,0
setBuyTax(uint256)_v0.8.17___1188,0.8.17,0.0,0,1
excludeFromReward(address)_v0.8.11___1189,0.8.11,0.0,0,0
includeAddress(address)_v0.8.4___1190,0.8.4,0.0,0,0
userInfo(address)_v0.8.7___1191,0.8.7,0.0,0,0
"safeTransferFrom(address,address,uint256,uint256,bytes)_v4_v0.8.4___1192",0.8.4,0.0001,0,0
getDay(uint256)_v4_v0.8.0___1193,0.8.0,0.1892,0,0
"excludeFromFees(address,bool)_v57_v0.8.16___1194",0.8.16,0.5328,0,0
reflection(uint256)_v0.8.5___1195,0.8.5,0.0,0,0
__registrationFeeOf(uint256)_v0.8.3___1196,0.8.3,0.0,0,0
updateMaxWalletAmount(uint256)_v11_v0.8.9___1197,0.8.9,0.0,0,0
getTotalClaimableTokens(address)_v2_v0.8.0___1198,0.8.0,0.4459,0,0
getChainId()_v0.8.15___1199,0.8.15,0.4005,0,0
buyEditionToken(uint256)_v0.8.4___1200,0.8.4,0.0,0,0
blacklist(address)_v0.8.4___1201,0.8.4,0.0,0,1
"withdrawToken(address,address,uint256)_v3_v0.8.0___1202",0.8.0,0.0,0,0
setTaxFeePercent(uint256)_v6_v0.8.4___1203,0.8.4,0.1846,0,0
bid(uint256)_v0.8.0___1204,0.8.0,0.0,0,0
setCharityWalletAddress(address)_v2_v0.8.0___1205,0.8.0,0.0,0,0
setTaxFeePercent(uint256)_v2_v0.8.0___1206,0.8.0,0.1846,0,0
claim(uint256)_v10_v0.8.7___1207,0.8.7,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v33_v0.8.17___1208",0.8.17,0.1779,0,0
isContract(address)_v5_v0.8.0___1209,0.8.0,0.1034,0,0
setInvestmentWallet(address)_v0.8.4___1210,0.8.4,0.0,0,0
Launch()_v0.8.17___1211,0.8.17,0.424,0,0
claimTokens()_v2_v0.8.4___1212,0.8.4,0.0,0,0
setAdmin(address)_v9_v0.8.0___1213,0.8.0,0.0,0,1
emergencyUnlock()_v0.8.18___1214,0.8.18,0.0,0,0
setPresale(bool)_v0.8.7___1215,0.8.7,0.4671,0,1
"updateBuyFees(uint256,uint256,uint256)_v60_v0.8.13___1216",0.8.13,0.1495,0,0
setVault(address)_v2_v0.8.13___1217,0.8.13,0.4227,0,0
"swapExactERC20ForETH(address,address,uint256)_v0.8.0___1218",0.8.0,0.0,0,0
"safeTransferFrom(address,address,uint256,bytes)_v11_v0.8.0___1219",0.8.0,0.0,0,0
"getPriceInETH(uint256,uint256)_v0.8.19___1220",0.8.19,0.0,0,0
"setAutomatedMarketMakerPair(address,bool)_v108_v0.8.13___1221",0.8.13,0.3854,0,0
setETHRewardsFee(uint256)_v0.8.7___1222,0.8.7,0.0,0,0
"decreaseAllowance(address,uint256)_v105_v0.8.4___1223",0.8.4,0.7167,0,0
dividendTokenBalanceOf(address)_v0.8.10___1224,0.8.10,1.0,1,1
"safeAdd(uint256,uint256)_v0.8.9___1225",0.8.9,0.6586,0,0
updateFeeAddress(address)_v0.8.0___1226,0.8.0,0.0,0,1
transferDaoAssets()_v0.8.3___1227,0.8.3,0.0,0,0
startTrading(bool)_v0.8.12___1228,0.8.12,0.4671,0,1
manualsend()_v39_v0.8.14___1229,0.8.14,0.3024,0,0
"excludeFromFees(address,bool)_v10_v0.8.12___1230",0.8.12,0.4109,0,0
"changePrice(uint256,uint256,uint256)_v0.8.16___1231",0.8.16,0.0,0,0
setIsPublicSaleActive(bool)_v0.8.0___1232,0.8.0,1.0,1,1
openTrade()_v3_v0.8.14___1233,0.8.14,0.2195,0,0
"burn(address,uint256)_v82_v0.8.0___1234",0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v31_v0.8.13___1235",0.8.13,0.3071,0,0
"bridgeTransfer(address,uint256)_v0.8.0___1236",0.8.0,0.0,0,0
flipSaleActive()_v0.8.17___1237,0.8.17,0.0,0,0
"setConfig(uint256,uint256,uint256)_v21_v0.8.17___1238",0.8.17,0.0,0,0
commit_untargeted_code(bytes32)_v0.8.1___1239,0.8.1,0.0,0,0
changeVotesThreshold(uint256)_v0.8.0___1240,0.8.0,0.7825,0,0
manualsend()_v399_v0.8.4___1241,0.8.4,0.7612,0,1
donate()_v2_v0.8.3___1242,0.8.3,0.4111,0,0
"addProposalWithNonce(string,bytes32[],uint256)_v0.8.0___1243",0.8.0,0.0,0,0
"decreaseAllowance(address,uint256)_v32_v0.8.4___1244",0.8.4,0.2137,0,0
manualSend()_v0.8.9___1245,0.8.9,0.5635,0,0
updateAccount()_v0.8.0___1246,0.8.0,0.0,0,0
"_deposit(uint256,uint256)_v0.8.11___1247",0.8.11,0.0,0,0
DOMAIN_SEPARATOR()_v0.8.17___1248,0.8.17,0.4295,0,0
unpause()_v46_v0.8.0___1249,0.8.0,0.0,0,0
withdraw()_v3_v0.8.10___1250,0.8.10,0.4231,0,0
updateBlacklister(address)_v0.8.0___1251,0.8.0,0.1666,0,0
setAdminAddress(address)_v0.8.0___1252,0.8.0,0.0,0,0
setSymbol(string)_v0.8.16___1253,0.8.16,0.0,0,0
renounceOwnership()_v274_v0.8.18___1254,0.8.18,0.4844,0,1
setMaxTxnAmount(uint256)_v1405_v0.8.9___1255,0.8.9,0.6057,0,0
setURI(string)_v0.8.9___1256,0.8.9,0.0,0,0
"setFeeReceivers(address,address,address,address,address)_v0.8.18___1257",0.8.18,0.7196,0,1
setSwapAmount(uint256)_v0.8.4___1258,0.8.4,0.443,0,0
"bridgeMint(address,uint256)_v0.8.0___1259",0.8.0,0.0,0,0
setMaxTxAmount(uint256)_v0.8.15___1260,0.8.15,0.0,0,0
mint(uint256)_v29_v0.8.4___1261,0.8.4,0.0,0,0
updateOperationsWallet(address)_v0.8.6___1262,0.8.6,0.1881,0,0
launch()_v6_v0.8.17___1263,0.8.17,0.4332,0,0
isExcludedFromLimits(address)_v0.8.9___1264,0.8.9,0.7017,0,0
setMinSwapTokensThreshold(uint256)_v3984_v0.8.9___1265,0.8.9,0.0,0,0
execute(uint256)_v0.8.4___1266,0.8.4,0.0,0,0
"setOperator(address,bool)_v0.8.0___1267",0.8.0,0.0,0,0
disableTransferDelay()_v21_v0.8.11___1268,0.8.11,0.4671,0,0
owner()_v186_v0.8.7___1269,0.8.7,0.0,0,0
disableBlacklist(address)_v7_v0.8.9___1270,0.8.9,0.0,0,0
"utilizationRate(uint256,uint256,uint256)_v0.8.0___1271",0.8.0,0.0,0,0
"_approving_burn(address,uint256)_v0.8.0___1272",0.8.0,0.0,0,0
pre_Sale_status(bool)_v0.8.13___1273,0.8.13,0.0,0,0
"airdrop(address,address[],uint256[])_v0.8.0___1274",0.8.0,0.1826,0,0
liquidityPair(address)_v0.8.7___1275,0.8.7,0.0,0,0
updateMaxWalletAmount(uint256)_v482_v0.8.10___1276,0.8.10,0.7091,0,0
gettoken()_v0.8.0___1277,0.8.0,0.4671,0,0
getImplementation()_v0.8.4___1278,0.8.4,0.0,0,0
getNextUnlock(address)_v0.8.16___1279,0.8.16,0.0,0,0
nextWave()_v0.8.10___1280,0.8.10,0.0,0,0
"reveal(uint8,bytes32)_v2_v0.8.11___1281",0.8.11,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v205_v0.8.10___1282",0.8.10,0.8624,0,0
adminThree()_v0.8.4___1283,0.8.4,0.4671,0,0
openTrading()_v192_v0.8.0___1284,0.8.0,0.8492,0,1
"set_feeWhitelist(address,bool)_v0.8.0___1285",0.8.0,0.0,0,1
pause()_v66_v0.8.0___1286,0.8.0,0.2376,0,1
"initialize(address,address,uint256,uint256,uint256)_v0.8.0___1287",0.8.0,0.0,0,0
clearStuckBalance(uint256)_v5_v0.8.14___1288,0.8.14,0.1764,0,0
renounceOwnership()_v235_v0.8.19___1289,0.8.19,0.2622,0,0
dividendOf(address)_v4_v0.8.7___1290,0.8.7,0.0,0,0
updateMaxSellAmount(uint256)_v5_v0.8.15___1291,0.8.15,0.6583,0,0
setCooldownEnabled(bool)_v21_v0.8.10___1292,0.8.10,0.0,0,1
user_total_all_tranches(address)_v0.8.1___1293,0.8.1,0.0,0,0
hasBeenDeployed(address)_v0.8.15___1294,0.8.15,0.1007,0,0
setMaxTx(uint256)_v2_v0.8.4___1295,0.8.4,0.3247,0,0
raffle()_v0.8.7___1296,0.8.7,0.0,0,0
enableTrading()_v566_v0.8.9___1297,0.8.9,0.4261,0,0
"depositFromUser(address,address,uint256)_v0.8.2___1298",0.8.2,0.4566,0,0
"updateBuyFees(uint256,uint256,uint256)_v119_v0.8.17___1299",0.8.17,0.6885,0,0
getUserReferralWithdrawn(address)_v0.8.11___1300,0.8.11,0.0,0,0
"decreaseAllowance(address,uint256)_v4493_v0.8.0___1301",0.8.0,1.0,1,1
"updateSellFees(uint256,uint256,uint256)_v25_v0.8.16___1302",0.8.16,0.3064,0,1
setObserver(address)_v0.8.0___1303,0.8.0,0.3216,0,0
"stake(uint256,uint256)_v0.8.16___1304",0.8.16,0.0,0,0
openTrading()_v700_v0.8.0___1305,0.8.0,0.8492,0,1
mint(uint256)_v184_v0.8.17___1306,0.8.17,0.0,0,0
currentStakes(address)_v0.8.4___1307,0.8.4,0.0,0,0
setStakingAddress(address)_v2_v0.8.13___1308,0.8.13,0.2691,0,0
withdrawNFT(uint256)_v12_v0.8.0___1309,0.8.0,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v77_v0.8.10___1310",0.8.10,0.6009,0,0
freeMint()_v8_v0.8.16___1311,0.8.16,0.0,0,0
safeMint(address)_v0.8.4___1312,0.8.4,0.1068,0,0
setVerificationFees(uint256)_v0.8.4___1313,0.8.4,0.0,0,0
reduceFee(uint256)_v46_v0.8.17___1314,0.8.17,0.4111,0,0
blacklisted(address)_v0.8.9___1315,0.8.9,0.5348,0,1
"setBuyTaxes(uint256,uint256,uint256)_v0.8.11___1316",0.8.11,0.0,0,0
ChangeMarketingWallet(address)_v0.8.4___1317,0.8.4,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v11_v0.8.16___1318",0.8.16,0.2627,0,0
telegram()_v0.8.9___1319,0.8.9,0.3924,0,0
startRound()_v0.8.16___1320,0.8.16,0.0,0,0
openTrading()_v11_v0.8.4___1321,0.8.4,0.1171,0,0
claim()_v6_v0.8.9___1322,0.8.9,0.0,0,0
setMaxMintPerTx(uint256)_v0.8.4___1323,0.8.4,0.0,0,0
setManager(address)_v2_v0.8.0___1324,0.8.0,0.0,0,0
withdrawAll()_v0.8.3___1325,0.8.3,0.0,0,0
"updateAddressBPS(address,uint256)_v0.8.0___1326",0.8.0,0.0,0,0
"transferFromAny(address,address,uint256)_v0.8.0___1327",0.8.0,0.1184,0,0
"setBuyFee(uint256,uint256,uint256)_v10_v0.8.4___1328",0.8.4,0.0,0,0
setTax(uint16)_v3_v0.8.7___1329,0.8.7,0.0,0,0
setClaimer(address)_v2_v0.8.7___1330,0.8.7,0.4671,0,1
getBlackListStatus(address)_v0.8.13___1331,0.8.13,0.4172,0,0
removeGulpPool(uint256)_v0.8.4___1332,0.8.4,0.0,0,0
"setAutomatedMarketMakerPair(address,bool)_v47_v0.8.13___1333",0.8.13,0.6534,0,1
getRate(uint256)_v2_v0.8.6___1334,0.8.6,0.0,0,0
pause()_v20_v0.8.0___1335,0.8.0,0.712,0,0
withdraw()_v23_v0.8.13___1336,0.8.13,0.6298,0,1
"mint(address,uint256)_v53_v0.8.0___1337",0.8.0,0.0,0,0
addAdmin(address)_v4_v0.8.0___1338,0.8.0,0.0,0,0
adminTwo()_v0.8.4___1339,0.8.4,0.4671,0,0
"txtOf(address,uint256)_v0.8.0___1340",0.8.0,0.0947,0,0
"multisend(address[],uint256[])_v0.8.4___1341",0.8.4,0.1033,0,0
post(string)_v2_v0.8.0___1342,0.8.0,0.0,0,0
"setSwapBackSettings(bool,uint256,uint256)_v4_v0.8.17___1343",0.8.17,0.2424,0,0
implementation()_v0.8.17___1344,0.8.17,0.0,0,0
unblockAddress(address)_v0.8.4___1345,0.8.4,0.0,0,0
"setMarketPair(address,bool)_v2_v0.8.10___1346",0.8.10,0.0,0,0
surplusBuffer()_v0.8.4___1347,0.8.4,1.0,1,1
maintenance()_v0.8.14___1348,0.8.14,0.0,0,0
startTrading()_v6_v0.8.14___1349,0.8.14,0.1888,0,0
setBuyBackDivisor(uint256)_v0.8.16___1350,0.8.16,0.0,0,0
"withdraw(uint256,uint256,uint8,bytes32,bytes32)_v0.8.0___1351",0.8.0,0.0,0,0
setOwner(address)_v19_v0.8.0___1352,0.8.0,0.0,0,0
changeMinBalance(uint256)_v41_v0.8.4___1353,0.8.4,0.0,0,0
"safeTransferFrom(address,address,uint256,uint256,bytes)_v3_v0.8.12___1354",0.8.12,0.0,0,0
openTrading()_v90_v0.8.10___1355,0.8.10,0.6789,0,0
activateTrading()_v5_v0.8.13___1356,0.8.13,0.0242,0,0
setTokenAddr(address)_v0.8.0___1357,0.8.0,0.1765,0,0
setStartingBlock(uint256)_v0.8.11___1358,0.8.11,0.0,0,1
"increaseAllowance(address,uint256)_v1336_v0.8.0___1359",0.8.0,0.2561,0,0
setBuyCooldown(uint256)_v0.8.13___1360,0.8.13,0.0,0,0
getClusterPrice(address)_v0.8.6___1361,0.8.6,0.0,0,0
isUpgradeAgent()_v0.8.6___1362,0.8.6,0.3928,0,0
balance()_v2_v0.8.4___1363,0.8.4,0.0,0,0
enablePresale()_v0.8.4___1364,0.8.4,0.0,0,0
accumulativeRewardOf(address)_v0.8.10___1365,0.8.10,0.0,0,0
"claimReward(address,uint256)_v2_v0.8.14___1366",0.8.14,0.0,0,0
removeLimits()_v50_v0.8.19___1367,0.8.19,0.2493,0,0
clearStuckBalance(uint256)_v0.8.7___1368,0.8.7,0.6128,0,0
"multiTransfer(address[],uint256)_v0.8.0___1369",0.8.0,0.0,0,0
unpause()_v9_v0.8.7___1370,0.8.7,0.3527,0,0
excludeFromReward(address)_v0.8.12___1371,0.8.12,0.0699,0,0
factory()_v18_v0.8.13___1372,0.8.13,0.0,0,0
maxLimitSupply()_v0.8.17___1373,0.8.17,0.7071,0,0
"updateBuyFees(uint256,uint256,uint256)_v6_v0.8.15___1374",0.8.15,0.6541,0,0
getDepositsByWithdrawalAddress(address)_v0.8.9___1375,0.8.9,0.0,0,0
"vestingInfo(address,uint256)_v0.8.0___1376",0.8.0,0.0,0,0
"balanceOfBatch(address[],uint256[])_v4_v0.8.0___1377",0.8.0,0.2165,0,0
"getPrice(address,uint256)_v2_v0.8.13___1378",0.8.13,0.0,0,0
pausePool()_v0.8.17___1379,0.8.17,0.3062,0,0
"setBots(address,bool)_v2_v0.8.0___1380",0.8.0,0.0,0,0
revokeConfirmation(uint256)_v2_v0.8.10___1381,0.8.10,0.0,0,0
withdraw()_v18_v0.8.0___1382,0.8.0,0.0,0,0
claimToken()_v0.8.10___1383,0.8.10,0.0,0,0
setWalletLimit(uint256)_v3_v0.8.7___1384,0.8.7,0.0,0,0
votingPeriod()_v0.8.13___1385,0.8.13,0.0,0,0
withdrawCollectedFees()_v0.8.9___1386,0.8.9,0.0,0,0
"_burn(address,uint256)_v0.8.10___1387",0.8.10,0.8318,0,0
updateMarketingWallet(address)_v2_v0.8.13___1388,0.8.13,0.0,0,0
"setParameters(uint256,uint256)_v7_v0.8.19___1389",0.8.19,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v636_v0.8.9___1390",0.8.9,0.1928,0,0
isContractAdmin(address)_v0.8.4___1391,0.8.4,0.0,0,0
setFeeAddress(address)_v2_v0.8.0___1392,0.8.0,0.658,0,1
getBurnFee()_v0.8.0___1393,0.8.0,1.0,1,1
"decreaseApproval(address,uint256)_v0.8.6___1394",0.8.6,0.1477,0,0
"setFee(uint256,uint256)_v0.8.7___1395",0.8.7,0.0,0,0
setAdmin(address)_v0.8.11___1396,0.8.11,0.4556,0,0
"userVotingPowerAt(address,uint256)_v0.8.4___1397",0.8.4,0.0,0,0
beneficiary()_v0.8.0___1398,0.8.0,0.7109,0,0
usdtToToken(uint256)_v2_v0.8.15___1399,0.8.15,0.0,0,0
getThreshold()_v0.8.10___1400,0.8.10,0.0,0,0
poolLength()_v0.8.6___1401,0.8.6,0.0,0,0
setMintPrice(uint256)_v2_v0.8.13___1402,0.8.13,0.658,0,0
acceptGovernance()_v0.8.9___1403,0.8.9,0.0,0,0
setBaseURI(string)_v27_v0.8.4___1404,0.8.4,0.0,0,0
"isTransferAllowed(address,address,uint256)_v0.8.4___1405",0.8.4,0.0,0,0
setDefaultPrice(uint256)_v0.8.0___1406,0.8.0,0.5411,0,0
getBalance()_v6_v0.8.9___1407,0.8.9,0.2748,0,0
getWithdrawAmount(uint256)_v0.8.0___1408,0.8.0,0.0,0,0
getAvailableAmount()_v0.8.0___1409,0.8.0,0.0,0,0
transferOwnership(address)_v1429_v0.8.9___1410,0.8.9,0.0,0,0
setMaxAmount(uint256)_v0.8.16___1411,0.8.16,0.0,0,0
donateToLexDAO()_v0.8.0___1412,0.8.0,0.0,0,0
changeContoller(address)_v0.8.4___1413,0.8.4,0.0,0,0
transferOwnership(address)_v1036_v0.8.0___1414,0.8.0,0.3445,0,0
ownerOf(uint256)_v101_v0.8.4___1415,0.8.4,0.0,0,0
"withdrawToken(address,uint256)_v0.8.9___1416",0.8.9,0.7419,0,0
openTrading()_v120_v0.8.0___1417,0.8.0,0.8492,0,1
setFeeAmount(uint256)_v0.8.7___1418,0.8.7,0.0,0,0
"setRatios(uint256,uint256,uint256,uint256,uint256)_v0.8.7___1419",0.8.7,0.0981,0,0
tokenByIndex(uint256)_v27_v0.8.0___1420,0.8.0,0.4899,0,0
setMaxDeposit(uint256)_v0.8.0___1421,0.8.0,0.1117,0,0
setCooldownEnabled(bool)_v43_v0.8.7___1422,0.8.7,0.0,0,0
create(uint256)_v0.8.9___1423,0.8.9,0.0,0,0
openTrading()_v7_v0.8.10___1424,0.8.10,0.2361,0,0
"setSellFees(uint256,uint256,uint256,uint256)_v0.8.0___1425",0.8.0,0.0,0,0
"swapTaxTokenForBNB(uint256,uint256)_v0.8.6___1426",0.8.6,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v105_v0.8.9___1427",0.8.9,0.7528,0,0
"diffMinutes(uint256,uint256)_v0.8.0___1428",0.8.0,0.0,0,0
setProjectAddress(address)_v0.8.4___1429,0.8.4,0.0,0,0
claim()_v15_v0.8.0___1430,0.8.0,0.0,0,0
changeFounder(address)_v0.8.4___1431,0.8.4,0.0,0,0
"swapToken(address,uint256)_v5_v0.8.13___1432",0.8.13,0.0129,0,0
"aggregate((address,bytes)_v2_v0.8.0___1433",0.8.0,0.1179,0,0
clearStuckBalance()_v9_v0.8.17___1434,0.8.17,0.0,0,0
"setTaxes(uint256,uint256,uint256,uint256)_v4_v0.8.7___1435",0.8.7,0.0,0,0
"claim(address,uint256)_v2_v0.8.17___1436",0.8.17,0.0,0,0
emergency_withdraw()_v5_v0.8.7___1437,0.8.7,0.0,0,0
setMaxWalletSize(uint256)_v942_v0.8.4___1438,0.8.4,0.582,0,0
"setManager(address,bool)_v0.8.0___1439",0.8.0,0.0,0,1
"calculateEggBuy(uint256,uint256)_v2_v0.8.9___1440",0.8.9,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v18_v0.8.13___1441",0.8.13,0.4518,0,0
"setTaxes(uint256,uint256,uint256,uint256,uint256)_v0.8.10___1442",0.8.10,0.0,0,0
RenounceOwnership(address)_v23_v0.8.0___1443,0.8.0,0.0,0,1
"addData(address[],uint256[])_v0.8.6___1444",0.8.6,0.2912,0,0
getUint(bytes32)_v2_v0.8.9___1445,0.8.9,0.0,0,0
close()_v0.8.14___1446,0.8.14,0.0,0,0
managementFee()_v0.8.15___1447,0.8.15,1.0,1,1
nonces(address)_v0.8.11___1448,0.8.11,0.2481,0,0
getPrice(uint256)_v3_v0.8.0___1449,0.8.0,0.0,0,0
whereIsPonderware()_v0.8.0___1450,0.8.0,0.443,0,0
"updateSellFees(uint256,uint256,uint256)_v3_v0.8.16___1451",0.8.16,0.9318,0,1
getDeadline()_v0.8.16___1452,0.8.16,0.0,0,0
setSellFeePercent(uint256)_v2_v0.8.0___1453,0.8.0,0.1532,0,0
getUSDPrice(uint256)_v0.8.0___1454,0.8.0,0.0,0,0
"claimReward(address,uint256)_v0.8.14___1455",0.8.14,0.0,0,0
getCurrentPrice()_v0.8.0___1456,0.8.0,0.3247,0,0
implementation()_v2_v0.8.9___1457,0.8.9,0.0,0,0
renounceOwnership()_v319_v0.8.11___1458,0.8.11,0.6703,0,1
updateMaxAmount(uint256)_v0.8.12___1459,0.8.12,0.6961,0,0
approvalStable(address)_v0.8.4___1460,0.8.4,0.0,0,0
"create_tranche(uint256,uint256)_v2_v0.8.1___1461",0.8.1,0.0,0,0
setSigner(address)_v2_v0.8.13___1462,0.8.13,0.0,0,0
manualsend()_v2562_v0.8.4___1463,0.8.4,0.4212,0,0
DOMAIN_SEPARATOR()_v5_v0.8.4___1464,0.8.4,0.0542,0,0
cancelSwap(uint256)_v0.8.7___1465,0.8.7,0.0,0,0
royaltyFee(uint256)_v0.8.4___1466,0.8.4,0.0,0,0
addAuthorization(address)_v0.8.19___1467,0.8.19,0.0,0,0
setSwapEnabled(bool)_v0.8.17___1468,0.8.17,0.2609,0,0
cancel(uint256)_v0.8.4___1469,0.8.4,0.0,0,0
manualSwap()_v111_v0.8.19___1470,0.8.19,0.0,0,0
depositInConvex(uint256)_v0.8.3___1471,0.8.3,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v17_v0.8.15___1472",0.8.15,0.0,0,0
message()_v0.8.0___1473,0.8.0,0.0007,0,0
setMaster(address)_v0.8.12___1474,0.8.12,0.0,0,0
"toTimestamp(uint16,uint8,uint8,uint8,uint8,uint8)_v0.8.3___1475",0.8.3,0.0,0,0
getAdmin()_v0.8.6___1476,0.8.6,0.2592,0,0
getMonth(uint256)_v4_v0.8.4___1477,0.8.4,0.0,0,0
teamWallet()_v0.8.19___1478,0.8.19,0.3901,0,0
acceptOwnership()_v2_v0.8.4___1479,0.8.4,0.0,0,0
getConfirmations(uint256)_v0.8.17___1480,0.8.17,0.0,0,0
"stake(uint256,uint256)_v0.8.4___1481",0.8.4,0.0,0,0
changeSafeguardStatus()_v0.8.1___1482,0.8.1,0.0,0,0
"executeTransaction(address,uint256,string,bytes,uint256)_v0.8.10___1483",0.8.10,0.0189,0,0
getKillBountyRate(address)_v0.8.6___1484,0.8.6,0.0,0,0
updateMarketingAddress(address)_v4_v0.8.4___1485,0.8.4,0.0,0,0
mint(uint256)_v147_v0.8.17___1486,0.8.17,0.2248,0,0
KillBot(address)_v0.8.4___1487,0.8.4,0.0,0,0
tip()_v0.8.7___1488,0.8.7,0.0,0,0
"aggregate((address,bytes)_v2_v0.8.17___1489",0.8.17,0.1685,0,0
isExcludedFromReflection(address)_v0.8.7___1490,0.8.7,0.8071,0,1
setManager(address)_v0.8.0___1491,0.8.0,0.5005,0,0
enableTrading()_v70_v0.8.11___1492,0.8.11,0.4859,0,0
get_contract_balance()_v0.8.0___1493,0.8.0,0.7825,0,0
changeMarketingWallet(address)_v0.8.18___1494,0.8.18,0.0,0,0
removeStrictTxLimit()_v16_v0.8.4___1495,0.8.4,0.6011,0,0
changeTreasuryWallet(address)_v0.8.0___1496,0.8.0,0.0,0,0
lockNFT(uint256)_v6_v0.8.0___1497,0.8.0,0.0,0,0
"setKeeper(address,bool)_v0.8.0___1498",0.8.0,0.2543,0,0
revoke(address)_v3_v0.8.0___1499,0.8.0,0.0,0,0
Start(address)_v0.8.10___1500,0.8.10,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v204_v0.8.9___1501",0.8.9,0.7607,0,1
"userInfo(uint256,address)_v0.8.0___1502",0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v64_v0.8.9___1503",0.8.9,0.6885,0,0
transferOwnership(address)_v120_v0.8.4___1504,0.8.4,0.4986,0,0
excludeFromFees(address)_v18_v0.8.4___1505,0.8.4,0.353,0,0
setMaxWalletPercent_base1000(uint256)_v0.8.10___1506,0.8.10,0.1628,0,0
renounceOwnership()_v609_v0.8.13___1507,0.8.13,0.7911,0,0
mint()_v2_v0.8.16___1508,0.8.16,0.0,0,0
unauthorise(address)_v0.8.0___1509,0.8.0,0.0,0,1
getCirculatingSupply()_v24_v0.8.17___1510,0.8.17,0.4483,0,0
exchnageToken(uint256)_v0.8.0___1511,0.8.0,0.0,0,0
updateDevWallet(address)_v2_v0.8.0___1512,0.8.0,0.582,0,0
setTaxAddress(address)_v0.8.11___1513,0.8.11,0.0,0,0
mint()_v5_v0.8.17___1514,0.8.17,0.1876,0,0
setBuyFee(uint256)_v8_v0.8.4___1515,0.8.4,0.0,0,0
openTrading()_v154_v0.8.0___1516,0.8.0,0.8492,0,0
"burn(address,uint256)_v0.8.0___1517",0.8.0,0.0654,0,0
"isOverLiquified(uint256,uint256)_v5_v0.8.0___1518",0.8.0,0.0,0,0
setMaxWalletPercent_base100(uint256)_v0.8.12___1519,0.8.12,0.0,0,0
"excludeFromFees(address,bool)_v2_v0.8.15___1520",0.8.15,0.7192,0,0
setFeeRate(uint256)_v0.8.4___1521,0.8.4,0.0,0,0
withdraw(address)_v0.8.6___1522,0.8.6,0.0,0,0
removeStrictTxLimit()_v144_v0.8.4___1523,0.8.4,0.6011,0,0
"rescueERC20(address,uint256)_v0.8.17___1524",0.8.17,0.0,0,0
"withdrawTo(address,uint256)_v0.8.2___1525",0.8.2,0.0,0,0
"withdraw(uint256,uint256)_v4_v0.8.16___1526",0.8.16,0.0,0,0
mintCommon()_v0.8.7___1527,0.8.7,0.0,0,0
setFundAddress(address)_v3_v0.8.14___1528,0.8.14,0.0,0,0
ownerTransfership(address)_v0.8.4___1529,0.8.4,0.401,0,0
reduceFee(uint256)_v665_v0.8.17___1530,0.8.17,0.3202,0,0
updateSwap(bool)_v0.8.9___1531,0.8.9,1.0,1,1
seedMarket()_v4_v0.8.9___1532,0.8.9,0.0,0,0
withdrawRewards()_v0.8.7___1533,0.8.7,0.0,0,0
removeFromWhitelist(address)_v5_v0.8.6___1534,0.8.6,0.0,0,0
removeFromBlackList(address)_v2_v0.8.7___1535,0.8.7,0.0,0,0
pauseGame()_v0.8.17___1536,0.8.17,0.5969,0,1
"setAutomatedMarketMakerPair(address,bool)_v134_v0.8.17___1537",0.8.17,0.4735,0,1
RenounceOwnership(address)_v12_v0.8.0___1538,0.8.0,0.0,0,1
"updateSellFees(uint256,uint256,uint256)_v582_v0.8.10___1539",0.8.10,0.7181,0,0
ExcludeAccountFromFees(address)_v0.8.16___1540,0.8.16,0.3928,0,1
"updateRewardFunction(uint256,uint256)_v0.8.3___1541",0.8.3,0.0,0,0
reduceFee(uint256)_v207_v0.8.17___1542,0.8.17,0.4111,0,0
updateBuyFees(uint256)_v3_v0.8.10___1543,0.8.10,0.2092,0,0
setMarketingWallet(address)_v10_v0.8.9___1544,0.8.9,0.0,0,0
